sido,sigungu,legal_dong,complex_name,legal_address,road_address,household_count
부산광역시,해운대구,중동,롯데캐슬마린,부산광역시 해운대구 중동 1360 롯데캐슬마린,부산광역시 해운대구 중동2로34번길 29,792
부산광역시,해운대구,중동,롯데캐슬마스터2,부산광역시 해운대구 중동 181-1 롯데캐슬마스터2,부산광역시 해운대구 좌동로63번길 46,242
부산광역시,해운대구,중동,삼강 아파트,부산광역시 해운대구 중동 1402-5 삼강 아파트,,131
부산광역시,해운대구,중동,쌍용 더 플래티넘 해운대,부산광역시 해운대구 중동 1369-8 쌍용 더 플래티넘 해운대,부산광역시 해운대구 중동2로24번길 24,152
부산광역시,해운대구,중동,아크로뷰아파트,부산광역시 해운대구 중동 1554 아크로뷰아파트,부산광역시 해운대구 우동3로 4,231
부산광역시,해운대구,중동,이진캐스빌,부산광역시 해운대구 중동 1526-1 이진캐스빌,,108
부산광역시,해운대구,중동,중동금호어울림,부산광역시 해운대구 중동 899 중동금호어울림,부산광역시 해운대구 좌동순환로 480,320
부산광역시,해운대구,중동,해운대 LCT 더샵아파트,"부산광역시 해운대구 중동 1058-39,부산광역시 해운대구 중동 1829 해운대 LCT 더샵아파트",부산광역시 해운대구 달맞이길 30,882
부산광역시,해운대구,중동,해운대 경보이리스오션,부산광역시 해운대구 중동 1378-49 해운대 경보이리스오션,부산광역시 해운대구 중동1로19번길 24,198
부산광역시,해운대구,중동,해운대 달맞이 유림노르웨이숲 아파트,부산광역시 해운대구 중동 1821 해운대 달맞이 유림노르웨이숲 아파트,부산광역시 해운대구 달맞이길65번길 33,364
부산광역시,해운대구,중동,해운대 롯데캐슬 스타 아파트,"부산광역시 해운대구 중동 1839,부산광역시 해운대구 중동 1639 해운대 롯데캐슬 스타 아파트",부산광역시 해운대구 중동2로34번길 6,828
부산광역시,해운대구,중동,해운대 비치-베르빌 관리단,부산광역시 해운대구 중동 1199-5 해운대 비치-베르빌 관리단,부산광역시 해운대구 해운대해변로 348,297
부산광역시,해운대구,중동,해운대 양우내안애팰리스,부산광역시 해운대구 중동 1792- 해운대 양우내안애팰리스,,142
부산광역시,해운대구,중동,해운대SK뷰,부산광역시 해운대구 중동 1787 해운대SK뷰,부산광역시 해운대구 좌동순환로468번길 11,183
부산광역시,해운대구,중동,해운대경남아너스빌,부산광역시 해운대구 중동 1788 해운대경남아너스빌,부산광역시 해운대구 해운대로 732,306
부산광역시,해운대구,중동,해운대경동리인뷰1차,부산광역시 해운대구 중동 1140 해운대경동리인뷰1차,부산광역시 해운대구 달맞이길 23,298
부산광역시,해운대구,중동,해운대동일아파트,부산광역시 해운대구 중동 1763 해운대동일아파트,부산광역시 해운대구 해운대해변로 394,384
부산광역시,해운대구,중동,해운대메트로하이츠아파트,부산광역시 해운대구 중동 149-1 해운대메트로하이츠아파트,부산광역시 해운대구 좌동순환로8번길 78,145
부산광역시,해운대구,중동,해운대삼정그린코아아파트,부산광역시 해운대구 중동 262-1 해운대삼정그린코아아파트,부산광역시 해운대구 해운대로 777,228
부산광역시,해운대구,중동,해운대신시가지경동메르빌아파트,부산광역시 해운대구 중동 718-6 해운대신시가지경동메르빌아파트,부산광역시 해운대구 해운대로774번길 30,203
부산광역시,해운대구,중동,해운대중동두산위브,부산광역시 해운대구 중동 1234-1 해운대중동두산위브,부산광역시 해운대구 해운대해변로 349-25,358
부산광역시,해운대구,중동,해운대협진태양,부산광역시 해운대구 중동 1516-5 해운대협진태양,부산광역시 해운대구 달맞이길65번길 15,159
부산광역시,해운대구,중동,해운대힐스테이트위브,부산광역시 해운대구 중동 1525 해운대힐스테이트위브,부산광역시 해운대구 좌동순환로433번길 30,2369
부산광역시,해운대구,중동,현대아쿠아팰리스해운대,부산광역시 해운대구 중동 1167-3 현대아쿠아팰리스해운대,부산광역시 해운대구 달맞이길 35,104
부산광역시,해운대구,좌동,LH뜨란채아파트,부산광역시 해운대구 좌동 1278 LH뜨란채아파트,부산광역시 해운대구 대천로67번길 18,928
부산광역시,해운대구,좌동,SKVIEW아파트,부산광역시 해운대구 좌동 1450 SKVIEW아파트,부산광역시 해운대구 청사포로 12,1721
부산광역시,해운대구,좌동,경남선경아파트,부산광역시 해운대구 좌동 1448 경남선경아파트,부산광역시 해운대구 청사포로 27,1358
부산광역시,해운대구,좌동,경남아너스빌,부산광역시 해운대구 좌동 1375 경남아너스빌,부산광역시 해운대구 좌동순환로99번길 22,655
부산광역시,해운대구,좌동,경동G-플러스,부산광역시 해운대구 좌동 1317 경동G-플러스,부산광역시 해운대구 세실로 30,168
부산광역시,해운대구,좌동,대림1차아파트,부산광역시 해운대구 좌동 1396 대림1차아파트,부산광역시 해운대구 대천로103번길 47,1424
부산광역시,해운대구,좌동,대우1차아파트,부산광역시 해운대구 좌동 1333 대우1차아파트,부산광역시 해운대구 세실로 19,852
부산광역시,해운대구,좌동,두산1차,부산광역시 해운대구 좌동 1394 두산1차,부산광역시 해운대구 양운로 182,1422
부산광역시,해운대구,좌동,두산2차아파트,부산광역시 해운대구 좌동 1319 두산2차아파트,부산광역시 해운대구 대천로 225,632
부산광역시,해운대구,좌동,부산해운대1,부산광역시 해운대구 좌동 1276 부산해운대1,부산광역시 해운대구 대천로67번길 4,420
부산광역시,해운대구,좌동,장산마을,부산광역시 해운대구 좌동 1363-1 장산마을,,336
부산광역시,해운대구,좌동,좌동롯데캐슬마스터원,부산광역시 해운대구 좌동 970 좌동롯데캐슬마스터원,부산광역시 해운대구 세실로 104,200
부산광역시,해운대구,좌동,좌동삼정코아,부산광역시 해운대구 좌동 1315 좌동삼정코아,부산광역시 해운대구 세실로 48,168
부산광역시,해운대구,좌동,코오롱아파트,부산광역시 해운대구 좌동 1348 코오롱아파트,부산광역시 해운대구 대천로 35,928
부산광역시,해운대구,좌동,해운대 화목타운,부산광역시 해운대구 좌동 1310 해운대 화목타운,부산광역시 해운대구 대천로 187,896
부산광역시,해운대구,좌동,해운대KCC스위첸,부산광역시 해운대구 좌동 1492 해운대KCC스위첸,부산광역시 해운대구 세실로 80,415
부산광역시,해운대구,좌동,해운대LG아파트,부산광역시 해운대구 좌동 1398 해운대LG아파트,부산광역시 해운대구 대천로103번길 61,1848
부산광역시,해운대구,좌동,해운대LIG건영아파트,부산광역시 해운대구 좌동 1414 해운대LIG건영아파트,부산광역시 해운대구 좌동순환로217번길 19,788
부산광역시,해운대구,좌동,해운대건영2차아파트,부산광역시 해운대구 좌동 1298 해운대건영2차아파트,부산광역시 해운대구 세실로 126,938
부산광역시,해운대구,좌동,해운대대동타운아파트,부산광역시 해운대구 좌동 1288 해운대대동타운아파트,부산광역시 해운대구 대천로103번길 29,1240
부산광역시,해운대구,좌동,해운대대림2차아파트,부산광역시 해운대구 좌동 1286 해운대대림2차아파트,부산광역시 해운대구 대천로103번길 9,682
부산광역시,해운대구,좌동,해운대대림3차아파트,부산광역시 해운대구 좌동 1374 해운대대림3차아파트,부산광역시 해운대구 좌동순환로99번길 6,477
부산광역시,해운대구,좌동,해운대대우2차아파트,부산광역시 해운대구 좌동 1438 해운대대우2차아파트,부산광역시 해운대구 좌동순환로 275,1002
부산광역시,해운대구,좌동,해운대대원아파트,부산광역시 해운대구 좌동 1307 해운대대원아파트,부산광역시 해운대구 좌동순환로 252,452
부산광역시,해운대구,좌동,해운대대창아파트,부산광역시 해운대구 좌동 1273 해운대대창아파트,부산광역시 해운대구 대천로67번길 7,334
부산광역시,해운대구,좌동,해운대동부아파트,부산광역시 해운대구 좌동 1412 해운대동부아파트,부산광역시 해운대구 세실로 158,679
부산광역시,해운대구,좌동,해운대동신아파트,부산광역시 해운대구 좌동 1302 해운대동신아파트,부산광역시 해운대구 좌동순환로217번길 7,676
부산광역시,해운대구,좌동,해운대동원듀크빌리지,"부산광역시 해운대구 좌동 1366-1,부산광역시 해운대구 좌동 1365,부산광역시 해운대구 좌동 1367-1 해운대동원듀크빌리지","부산광역시 해운대구 대천로67번길 43-15,부산광역시 해운대구 대천로67번길 41,부산광역시 해운대구 대천로67번길 43-18",260
부산광역시,해운대구,좌동,해운대롯데2차아파트,부산광역시 해운대구 좌동 1386 해운대롯데2차아파트,부산광역시 해운대구 좌동순환로 117,214
부산광역시,해운대구,좌동,해운대롯데3차아파트,부산광역시 해운대구 좌동 1300 해운대롯데3차아파트,부산광역시 해운대구 세실로 138,824
부산광역시,해운대구,좌동,해운대롯데4차아파트,부산광역시 해운대구 좌동 1419 해운대롯데4차아파트,부산광역시 해운대구 좌동순환로217번길 8,842
부산광역시,해운대구,좌동,해운대벽산1차아파트,부산광역시 해운대구 좌동 1321 해운대벽산1차아파트,부산광역시 해운대구 대천로 205,880
부산광역시,해운대구,좌동,해운대벽산2차아파트,부산광역시 해운대구 좌동 1439 해운대벽산2차아파트,부산광역시 해운대구 좌동순환로299번길 11,1070
부산광역시,해운대구,좌동,해운대삼성아파트,부산광역시 해운대구 좌동 1413 해운대삼성아파트,부산광역시 해운대구 세실로 174,728
부산광역시,해운대구,좌동,해운대삼환아파트,부산광역시 해운대구 좌동 1445 해운대삼환아파트,부산광역시 해운대구 좌동순환로299번길 22,356
부산광역시,해운대구,좌동,해운대상록아파트,부산광역시 해운대구 좌동 1331 해운대상록아파트,부산광역시 해운대구 세실로 7,1000
부산광역시,해운대구,좌동,해운대센트럴파크아파트,부산광역시 해운대구 좌동 1282 해운대센트럴파크아파트,부산광역시 해운대구 좌동순환로 118,799
부산광역시,해운대구,좌동,해운대신성아파트,부산광역시 해운대구 좌동 1271 해운대신성아파트,부산광역시 해운대구 대천로67번길 15,330
부산광역시,해운대구,좌동,해운대영남아파트,부산광역시 해운대구 좌동 1328 해운대영남아파트,부산광역시 해운대구 좌동순환로311번길 8,512
부산광역시,해운대구,좌동,해운대한라,부산광역시 해운대구 좌동 1323 해운대한라,부산광역시 해운대구 좌동순환로 280,466
부산광역시,해운대구,좌동,해운대한일아파트,부산광역시 해운대구 좌동 1274 해운대한일아파트,부산광역시 해운대구 대천로 56,662
부산광역시,해운대구,좌동,해운대현대,부산광역시 해운대구 좌동 1337 해운대현대,부산광역시 해운대구 양운로37번길 11,957
부산광역시,해운대구,송정동,부산송정2휴먼시아,부산광역시 해운대구 송정동 934 부산송정2휴먼시아,부산광역시 해운대구 해운대로 1188,890
부산광역시,해운대구,송정동,송정1단지주공아파트,부산광역시 해운대구 송정동 929 송정1단지주공아파트,부산광역시 해운대구 송정1로 20,828
부산광역시,해운대구,송정동,해운대경보이리스힐,부산광역시 해운대구 송정동 462-1 해운대경보이리스힐,부산광역시 해운대구 송정광어골로82번길 85-11,230
부산광역시,해운대구,송정동,해운대송정우림필유아파트,부산광역시 해운대구 송정동 947 해운대송정우림필유아파트,부산광역시 해운대구 송정1로8번길 25-78,407
부산광역시,사하구,괴정동,IDS아델하임,부산광역시 사하구 괴정동 955-4 IDS아델하임,부산광역시 사하구 사하로 182,265
부산광역시,사하구,괴정동,경성스마트W2차,부산광역시 사하구 괴정동 263-1 경성스마트W2차,,123
부산광역시,사하구,괴정동,괴정 경성스마트W아파트,부산광역시 사하구 괴정동 258 괴정 경성스마트W아파트,부산광역시 사하구 낙동대로 180,182
부산광역시,사하구,괴정동,괴정K스타파크 아파트,부산광역시 사하구 괴정동 208 괴정K스타파크 아파트,부산광역시 사하구 사리로70번길 24,248
부산광역시,사하구,괴정동,괴정경동메르빌,부산광역시 사하구 괴정동 619-16 괴정경동메르빌,부산광역시 사하구 괴정로244번길 57,163
부산광역시,사하구,괴정동,괴정국제,부산광역시 사하구 괴정동 491-9 괴정국제,부산광역시 사하구 사하로141번길 20,176
부산광역시,사하구,괴정동,괴정스타클래스아파트,부산광역시 사하구 괴정동 213-6 괴정스타클래스아파트,부산광역시 사하구 대티로1번길 22,470
부산광역시,사하구,괴정동,괴정신동아파밀리에 아파트,부산광역시 사하구 괴정동 1283 괴정신동아파밀리에 아파트,부산광역시 사하구 사하로142번길 38,150
부산광역시,사하구,괴정동,괴정신익타운,부산광역시 사하구 괴정동 398-22 괴정신익타운,부산광역시 사하구 오작로 46,228
부산광역시,사하구,괴정동,괴정어반푸르지오,부산광역시 사하구 괴정동 950-2 괴정어반푸르지오,부산광역시 사하구 사하로 189,152
부산광역시,사하구,괴정동,괴정엔스타,부산광역시 사하구 괴정동 1016-1 괴정엔스타,부산광역시 사하구 낙동대로 203,234
부산광역시,사하구,괴정동,괴정일동지에닌아파트,부산광역시 사하구 괴정동 571-8 괴정일동지에닌아파트,부산광역시 사하구 낙동대로 301,211
부산광역시,사하구,괴정동,괴정자유1차아파트,부산광역시 사하구 괴정동 740 괴정자유1차아파트,부산광역시 사하구 낙동대로 263,320
부산광역시,사하구,괴정동,괴정자유2차,부산광역시 사하구 괴정동 1064-1 괴정자유2차,부산광역시 사하구 승학로233번길 50,235
부산광역시,사하구,괴정동,괴정자유3차,부산광역시 사하구 괴정동 1065 괴정자유3차,부산광역시 사하구 승학로233번길 33,298
부산광역시,사하구,괴정동,괴정참누리아파트,부산광역시 사하구 괴정동 207-52 괴정참누리아파트,부산광역시 사하구 대티로17번길 47,165
부산광역시,사하구,괴정동,괴정협성휴포레아파트,부산광역시 사하구 괴정동 952-1 괴정협성휴포레아파트,부산광역시 사하구 사하로 183,299
부산광역시,사하구,괴정동,대티역스마트W,"부산광역시 사하구 괴정동 322-1,부산광역시 사하구 괴정동 323-1 대티역스마트W",,126
부산광역시,사하구,괴정동,동진그린힐아파트,부산광역시 사하구 괴정동 1207-4 동진그린힐아파트,부산광역시 사하구 장평로 378,207
부산광역시,사하구,괴정동,벽산하이츠아파트,부산광역시 사하구 괴정동 352-34 벽산하이츠아파트,부산광역시 사하구 오작로 104,299
부산광역시,사하구,괴정동,사하역비스타동원,부산광역시 사하구 괴정동 1284 사하역비스타동원,부산광역시 사하구 낙동대로 280,513
부산광역시,사하구,괴정동,사하한신더휴아파트,부산광역시 사하구 괴정동 218-32 사하한신더휴아파트,부산광역시 사하구 사리로 106,835
부산광역시,사하구,괴정동,신괴정화신맨션아파트,부산광역시 사하구 괴정동 398-23 신괴정화신맨션아파트,부산광역시 사하구 오작로 68,270
부산광역시,사하구,괴정동,신동양,"부산광역시 사하구 괴정동 547-1,부산광역시 사하구 괴정동 733 신동양","부산광역시 사하구 장평로450번길 12,부산광역시 사하구 낙동대로 265",273
부산광역시,사하구,괴정동,우신타워,부산광역시 사하구 괴정동 614-9 우신타워,부산광역시 사하구 사하로141번나길 35-4,250
부산광역시,사하구,괴정동,한신청록,부산광역시 사하구 괴정동 795-14 한신청록,부산광역시 사하구 승학로 221,225
부산광역시,사하구,괴정동,현대신델라맨션,부산광역시 사하구 괴정동 342-3 현대신델라맨션,,131
부산광역시,사하구,괴정동,힐스테이트사하역 아파트,부산광역시 사하구 괴정동 1208 힐스테이트사하역 아파트,부산광역시 사하구 괴정로 166,1314
부산광역시,사하구,당리동,경보이리스힐당리,부산광역시 사하구 당리동 577 경보이리스힐당리,부산광역시 사하구 승학로71번길 146,279
부산광역시,사하구,당리동,당리동1차동원베네스트,부산광역시 사하구 당리동 16-7 당리동1차동원베네스트,부산광역시 사하구 제석로 160,499
부산광역시,사하구,당리동,당리동2차동원베네스트,부산광역시 사하구 당리동 16-12 당리동2차동원베네스트,부산광역시 사하구 제석로 171,432
부산광역시,사하구,당리동,당리반도보라아파트,부산광역시 사하구 당리동 180 당리반도보라아파트,부산광역시 사하구 제석로79번길 11,384
부산광역시,사하구,당리동,당리벽산으뜸아파트,부산광역시 사하구 당리동 534-1 당리벽산으뜸아파트,부산광역시 사하구 다대로22번길 30,270
부산광역시,사하구,당리동,당리부영벽산블루밍,부산광역시 사하구 당리동 66 당리부영벽산블루밍,부산광역시 사하구 승학로71번길 60,298
부산광역시,사하구,당리동,당리삼성타워아파트,부산광역시 사하구 당리동 480-9 당리삼성타워아파트,부산광역시 사하구 마하로 81,210
부산광역시,사하구,당리동,당리삼창아파트,부산광역시 사하구 당리동 313-9 당리삼창아파트,,138
부산광역시,사하구,당리동,당리신익아파트,부산광역시 사하구 당리동 407 당리신익아파트,부산광역시 사하구 승학로 123-4,299
부산광역시,사하구,당리동,당리푸르지오,부산광역시 사하구 당리동 572 당리푸르지오,부산광역시 사하구 승학로71번길 30,542
부산광역시,사하구,당리동,당리협진태양아파트,부산광역시 사하구 당리동 532- 당리협진태양아파트,,265
부산광역시,사하구,당리동,당리형제아파트,부산광역시 사하구 당리동 39-18 당리형제아파트,부산광역시 사하구 제석로95번길 21,183
부산광역시,사하구,당리동,당리혜성아파트,부산광역시 사하구 당리동 17-2 당리혜성아파트,부산광역시 사하구 제석로 127,423
부산광역시,사하구,당리동,우림아파트,부산광역시 사하구 당리동 33-3 우림아파트,부산광역시 사하구 제석로95번길 22-5,194
부산광역시,사하구,당리동,창신아파트,부산광역시 사하구 당리동 237-2 창신아파트,,203
부산광역시,사하구,하단동,가락타운1단지아파트,부산광역시 사하구 하단동 365 가락타운1단지아파트,부산광역시 사하구 하신번영로 365,1746
부산광역시,사하구,하단동,가락타운2.3단지아파트,부산광역시 사하구 하단동 1175 가락타운2.3단지아파트,"부산광역시 사하구 하신번영로 233,부산광역시 사하구 하신중앙로 265",2980
부산광역시,사하구,하단동,남영임대2차아파트,부산광역시 사하구 하단동 475 남영임대2차아파트,부산광역시 사하구 낙동대로575번길 10,354
부산광역시,사하구,하단동,사하삼정그린코아더시티,부산광역시 사하구 하단동 510-27 사하삼정그린코아더시티,,216
부산광역시,사하구,하단동,하단 SK VIEW 아파트,부산광역시 사하구 하단동 1217-1 하단 SK VIEW 아파트,부산광역시 사하구 하신번영로 400,1828
부산광역시,사하구,하단동,하단롯데캐슬,부산광역시 사하구 하단동 1219 하단롯데캐슬,부산광역시 사하구 낙동대로 413,356
부산광역시,사하구,하단동,하단삼창,부산광역시 사하구 하단동 277 하단삼창,부산광역시 사하구 괴정로 76,162
부산광역시,사하구,하단동,하단지오피아,부산광역시 사하구 하단동 520-1 하단지오피아,,114
부산광역시,사하구,하단동,하단청구아파트,부산광역시 사하구 하단동 717-1 하단청구아파트,부산광역시 사하구 낙동대로520번길 14,448
부산광역시,사하구,하단동,한신혜성아파트,부산광역시 사하구 하단동 277-2 한신혜성아파트,부산광역시 사하구 동매로 120,533
부산광역시,사하구,하단동,헤리츠리더스하단,부산광역시 사하구 하단동 618-1 헤리츠리더스하단,,142
부산광역시,사하구,신평동,사하뷰웰아파트,부산광역시 사하구 신평동 669 사하뷰웰아파트,부산광역시 사하구 신산북로 43,900
부산광역시,사하구,신평동,사하코오롱하늘채아파트,부산광역시 사하구 신평동 674 사하코오롱하늘채아파트,부산광역시 사하구 신산북로 41,969
부산광역시,사하구,신평동,신익강변타운아파트,부산광역시 사하구 신평동 408 신익강변타운아파트,부산광역시 사하구 하신중앙로 180,937
부산광역시,사하구,신평동,신평럭키무지개타운아파트,"부산광역시 사하구 신평동 206-1,부산광역시 사하구 신평동 206-5 신평럭키무지개타운아파트",부산광역시 사하구 신산북로43번길 43,505
부산광역시,사하구,신평동,신평삼익아파트,부산광역시 사하구 신평동 7 신평삼익아파트,부산광역시 사하구 장평로 311,312
부산광역시,사하구,신평동,신평삼창강변아파트,부산광역시 사하구 신평동 437 신평삼창강변아파트,부산광역시 사하구 비봉로 37,297
부산광역시,사하구,신평동,신평삼한사랑채아파트,부산광역시 사하구 신평동 668 신평삼한사랑채아파트,부산광역시 사하구 신산북로 5,298
부산광역시,사하구,신평동,신평한성기린아파트,부산광역시 사하구 신평동 100 신평한성기린아파트,부산광역시 사하구 다대로 109,282
부산광역시,사하구,신평동,신평한신아파트,부산광역시 사하구 신평동 425 신평한신아파트,부산광역시 사하구 비봉로 42,937
부산광역시,사하구,신평동,신평현대아파트,부산광역시 사하구 신평동 400 신평현대아파트,부산광역시 사하구 하신중앙로 170,992
부산광역시,사하구,신평동,신평협성엠파이어,부산광역시 사하구 신평동 11-6 신평협성엠파이어,부산광역시 사하구 장평로 339,256
부산광역시,사하구,신평동,원우강변아파트,부산광역시 사하구 신평동 414-10 원우강변아파트,부산광역시 사하구 비봉로 29,276
부산광역시,사하구,신평동,한성임호아파트,부산광역시 사하구 신평동 100 한성임호아파트,부산광역시 사하구 다대로 109,217
부산광역시,사하구,신평동,한솔베스파트아파트,부산광역시 사하구 신평동 84-9 한솔베스파트아파트,부산광역시 사하구 신산로 187,176
부산광역시,사하구,장림동,두산위브더센트럴사하,부산광역시 사하구 장림동 1154- 두산위브더센트럴사하,,1643
부산광역시,사하구,장림동,로얄베스토피아아파트,부산광역시 사하구 장림동 185-29 로얄베스토피아아파트,부산광역시 사하구 다대로227번길 45,187
부산광역시,사하구,장림동,벽산아파트,부산광역시 사하구 장림동 532 벽산아파트,부산광역시 사하구 장평로41번길 19,450
부산광역시,사하구,장림동,사하 리버팰리스 주상복합,부산광역시 사하구 장림동 435 사하 리버팰리스 주상복합,부산광역시 사하구 다대로 328,154
부산광역시,사하구,장림동,사하 장림역스마트W아파트,부산광역시 사하구 장림동 1151 사하 장림역스마트W아파트,부산광역시 사하구 장림번영로104번길 10,494
부산광역시,사하구,장림동,윌더하임아파트,부산광역시 사하구 장림동 599-27 윌더하임아파트,부산광역시 사하구 장평로 119,392
부산광역시,사하구,장림동,장림강남아파트,부산광역시 사하구 장림동 566-7 장림강남아파트,부산광역시 사하구 장평로41번길 61,447
부산광역시,사하구,장림동,장림경동메르빌,부산광역시 사하구 장림동 2 장림경동메르빌,부산광역시 사하구 다대로277번길 124,261
부산광역시,사하구,장림동,장림국제마마아파트,부산광역시 사하구 장림동 566-12 장림국제마마아파트,부산광역시 사하구 장평로41번길 51,288
부산광역시,사하구,장림동,장림극동정림아파트,부산광역시 사하구 장림동 426 장림극동정림아파트,부산광역시 사하구 다대로 339,472
부산광역시,사하구,장림동,장림나산리버빌아파트,부산광역시 사하구 장림동 321-28 장림나산리버빌아파트,부산광역시 사하구 장림번영로 53,128
부산광역시,사하구,장림동,장림동 협진태양아파트,부산광역시 사하구 장림동 65- 장림동 협진태양아파트,,148
부산광역시,사하구,장림동,장림동원3차아파트,부산광역시 사하구 장림동 185-1 장림동원3차아파트,부산광역시 사하구 다대로227번길 37,402
부산광역시,사하구,장림동,장림동원로얄듀크,부산광역시 사하구 장림동 875 장림동원로얄듀크,부산광역시 사하구 하신중앙로 2,1973
부산광역시,사하구,장림동,장림동원타워아파트,부산광역시 사하구 장림동 25 장림동원타워아파트,부산광역시 사하구 다대로277번길 56,216
부산광역시,사하구,장림동,장림삼경,부산광역시 사하구 장림동 60-20 장림삼경,부산광역시 사하구 다대로277번길 141,298
부산광역시,사하구,장림동,장림신세대지큐빌아파트,부산광역시 사하구 장림동 16 장림신세대지큐빌아파트,부산광역시 사하구 다대로277번길 85,990
부산광역시,사하구,장림동,장림신우림아파트,부산광역시 사하구 장림동 84-1 장림신우림아파트,부산광역시 사하구 다대로227번길 15,298
부산광역시,사하구,장림동,장림역 베스티움2차,부산광역시 사하구 장림동 1153 장림역 베스티움2차,부산광역시 사하구 장림번영로 76,296
부산광역시,사하구,장림동,장림역사하베스티움아파트,부산광역시 사하구 장림동 340-8 장림역사하베스티움아파트,부산광역시 사하구 장림번영로 96,202
부산광역시,사하구,장림동,장림우림그린아파트,부산광역시 사하구 장림동 244-6 장림우림그린아파트,부산광역시 사하구 두송로 25,255
부산광역시,사하구,장림동,장림지원시티파크,부산광역시 사하구 장림동 333-2 장림지원시티파크,부산광역시 사하구 장림번영로 50,284
부산광역시,사하구,장림동,장림현대그린아파트,부산광역시 사하구 장림동 60-42 장림현대그린아파트,부산광역시 사하구 두송로 47,152
부산광역시,사하구,장림동,장림현대아파트,부산광역시 사하구 장림동 372-4 장림현대아파트,부산광역시 사하구 다대로 301,828
부산광역시,사하구,장림동,장림현대타워아파트,부산광역시 사하구 장림동 506-5 장림현대타워아파트,부산광역시 사하구 다대로 365,118
부산광역시,사하구,장림동,장림협성르네상스타운,부산광역시 사하구 장림동 585-1 장림협성르네상스타운,부산광역시 사하구 장평로 87,650
부산광역시,사하구,다대동,3지구도개공아파트,"부산광역시 사하구 다대동 113-8,부산광역시 사하구 다대동 113-13 3지구도개공아파트",부산광역시 사하구 다대로 430,750
부산광역시,사하구,다대동,5지구몰운대영구임대아파트,부산광역시 사하구 다대동 1548-11 5지구몰운대영구임대아파트,부산광역시 사하구 다대낙조2길 13,2107
부산광역시,사하구,다대동,국제그린아파트,부산광역시 사하구 다대동 94-2 국제그린아파트,부산광역시 사하구 다대로381번길 75,996
부산광역시,사하구,다대동,다대남도빌라,부산광역시 사하구 다대동 959- 다대남도빌라,,132
부산광역시,사하구,다대동,다대다송,부산광역시 사하구 다대동 94-5 다대다송,부산광역시 사하구 다대로381번길 99,500
부산광역시,사하구,다대동,다대다해아파트,부산광역시 사하구 다대동 80-14 다대다해아파트,부산광역시 사하구 다송로 7,390
부산광역시,사하구,다대동,다대대우아파트,부산광역시 사하구 다대동 1552 다대대우아파트,부산광역시 사하구 다대낙조1길 12,546
부산광역시,사하구,다대동,다대롯데캐슬몰운대,부산광역시 사하구 다대동 1624 다대롯데캐슬몰운대,부산광역시 사하구 다대낙조2길 100,3462
부산광역시,사하구,다대동,다대롯데캐슬블루,부산광역시 사하구 다대동 86-6 다대롯데캐슬블루,부산광역시 사하구 다송로 23,1326
부산광역시,사하구,다대동,다대몰운대아파트,"부산광역시 사하구 다대동 1550-1,부산광역시 사하구 다대동 1551-16,부산광역시 사하구 다대동 1550-6,부산광역시 사하구 다대동 1550 다대몰운대아파트","부산광역시 사하구 다대낙조2길 12,부산광역시 사하구 다대낙조2길 215,부산광역시 사하구 다대낙조2길 216,부산광역시 사하구 다대낙조2길 14",2960
부산광역시,사하구,다대동,다대삼환2차아파트,부산광역시 사하구 다대동 94 다대삼환2차아파트,부산광역시 사하구 다대로381번길 41,268
부산광역시,사하구,다대동,다대삼환아파트,부산광역시 사하구 다대동 120-10 다대삼환아파트,부산광역시 사하구 다대로429번길 20,1669
부산광역시,사하구,다대동,다대센텀리슈빌,부산광역시 사하구 다대동 1679- 다대센텀리슈빌,,285
부산광역시,사하구,다대동,다대자유아파트,부산광역시 사하구 다대동 382-3 다대자유아파트,부산광역시 사하구 다대로 617,987
부산광역시,사하구,다대동,다대조성아파트,부산광역시 사하구 다대동 948-1 다대조성아파트,부산광역시 사하구 윤공단로17번길 103,408
부산광역시,사하구,다대동,다대코오롱아파트(코오롱맨션),부산광역시 사하구 다대동 37 다대코오롱아파트(코오롱맨션),부산광역시 사하구 다송로 36,520
부산광역시,사하구,다대동,다대푸르지오,부산광역시 사하구 다대동 1667 다대푸르지오,부산광역시 사하구 윤공단로 123,972
부산광역시,사하구,다대동,다대푸른아파트,부산광역시 사하구 다대동 1548-13 다대푸른아파트,부산광역시 사하구 다대낙조2길 11,640
부산광역시,사하구,다대동,다대해송아파트,"부산광역시 사하구 다대동 113-11,부산광역시 사하구 다대동 113-14 다대해송아파트",부산광역시 사하구 다대로 470,714
부산광역시,사하구,다대동,다대현대아파트,부산광역시 사하구 다대동 120-1 다대현대아파트,부산광역시 사하구 다대로 473,2181
부산광역시,사하구,다대동,대건아파트,부산광역시 사하구 다대동 930 대건아파트,부산광역시 사하구 윤공단로 103,417
부산광역시,사하구,다대동,도개공다대4지구영구임대아파트,부산광역시 사하구 다대동 96-1 도개공다대4지구영구임대아파트,부산광역시 사하구 다송로 59,1920
부산광역시,사하구,다대동,도시두송아파트,부산광역시 사하구 다대동 96 도시두송아파트,부산광역시 사하구 다대로381번길 105,260
부산광역시,사하구,다대동,성원아파트,부산광역시 사하구 다대동 1552-19 성원아파트,부산광역시 사하구 다대낙조1길 42,546
